order_id,order_date,order_time,custid,status
10774,2015-06-30,16:21:36,109,Cancelled
10775,2015-06-30,16:32:26,105,Delivered
10776,2015-06-30,16:40:51,103,Success
10777,2015-06-30,16:51:42,107,Success
10778,2015-06-30,17:34:47,108,Failed
10779,2015-06-30,17:37:14,102,Delivered
10780,2015-06-30,17:39:14,102,Cancelled
10781,2015-06-30,17:47:41,101,Delivered
10782,2015-06-30,18:09:41,104,Failed
10783,2015-06-30,18:10:16,110,Failed
10784,2015-06-30,18:20:59,101,Cancelled
10785,2015-06-30,18:22:21,101,Delivered
10786,2015-06-30,18:41:10,104,Success
10787,2015-06-30,18:42:01,105,Failed
10788,2015-06-30,19:14:29,104,Delivered
10789,2015-06-30,20:17:03,104,Delivered
10790,2015-06-30,20:19:37,110,Delivered
10791,2015-06-30,20:46:33,110,Delivered
10792,2015-06-30,20:48:13,101,Success
10793,2015-06-30,21:31:03,102,Failed
10794,2015-06-30,21:36:26,108,Delivered
10795,2015-06-30,22:17:28,103,Failed
10796,2015-07-01,11:16:34,110,Delivered
10797,2015-07-01,11:19:18,104,Failed
10798,2015-07-01,11:22:40,108,Failed
10799,2015-07-01,11:36:52,107,Success
10800,2015-07-01,11:44:13,107,Success
10801,2015-07-01,11:49:45,101,Cancelled
10802,2015-07-01,12:07:36,110,Failed
10803,2015-07-01,12:13:46,101,Failed
10804,2015-07-01,12:14:16,107,Success
10805,2015-07-01,12:37:35,110,Success
10806,2015-07-01,12:44:32,105,Failed
10807,2015-07-01,13:01:25,106,Cancelled
10808,2015-07-01,13:03:36,104,Delivered
10809,2015-07-01,13:13:20,108,Failed
10810,2015-07-01,13:19:18,101,Success
10811,2015-07-01,13:23:07,110,Success
10812,2015-07-01,13:25:51,104,Success
10813,2015-07-01,13:33:35,104,Delivered
10814,2015-07-01,13:34:10,103,Success
10815,2015-07-01,13:51:05,106,Failed
10816,2015-07-01,14:04:45,110,Delivered
10817,2015-07-01,14:09:36,106,Delivered
10818,2015-07-01,15:00:46,109,Success
10819,2015-07-01,15:11:34,101,Delivered
10820,2015-07-01,15:12:10,106,Success
10821,2015-07-01,15:37:51,110,Cancelled
10822,2015-07-01,15:57:18,102,Cancelled
10823,2015-07-01,16:02:39,101,Cancelled
10824,2015-07-01,16:02:50,106,Delivered
10825,2015-07-01,16:09:28,102,Cancelled
10826,2015-07-01,16:18:22,108,Cancelled
10827,2015-07-01,16:25:58,101,Delivered
10828,2015-07-01,16:46:39,110,Success
10829,2015-07-01,16:50:03,107,Delivered
10830,2015-07-01,16:56:57,110,Delivered
10831,2015-07-01,17:10:15,108,Cancelled
10832,2015-07-01,17:20:18,108,Success
10833,2015-07-01,17:21:31,107,Success
10834,2015-07-01,17:22:31,101,Cancelled
10835,2015-07-01,17:25:19,106,Delivered
10836,2015-07-01,17:34:37,107,Failed
10837,2015-07-01,17:34:47,104,Delivered
10838,2015-07-01,17:47:29,101,Failed
10839,2015-07-01,17:49:14,109,Success
10840,2015-07-01,17:55:00,107,Delivered
10841,2015-07-01,18:03:41,107,Cancelled
10842,2015-07-01,18:16:14,104,Cancelled
10843,2015-07-01,18:24:27,105,Failed
10844,2015-07-01,18:29:01,107,Cancelled
10845,2015-07-01,18:35:38,107,Failed
10846,2015-07-01,18:36:08,110,Failed
10847,2015-07-01,18:40:09,110,Failed
10848,2015-07-01,18:41:04,107,Failed
10849,2015-07-01,18:49:37,103,Success
10850,2015-07-01,19:29:39,103,Failed
10851,2015-07-01,19:36:54,109,Failed
10852,2015-07-01,19:37:55,102,Failed
10853,2015-07-01,19:50:15,101,Delivered
10854,2015-07-01,19:59:06,102,Success
10855,2015-07-01,20:03:03,110,Cancelled
10856,2015-07-01,20:15:03,102,Cancelled
10857,2015-07-01,20:22:52,107,Failed
10858,2015-07-01,20:43:29,109,Delivered
10859,2015-07-01,20:47:02,110,Failed
10860,2015-07-01,21:22:42,106,Delivered
10861,2015-07-01,21:39:15,101,Failed
10862,2015-07-02,10:34:34,107,Delivered
10863,2015-07-02,11:15:42,105,Failed
10864,2015-07-02,11:28:21,110,Delivered
10865,2015-07-02,11:34:33,108,Cancelled
10866,2015-07-02,11:37:39,106,Failed
10867,2015-07-02,11:44:51,107,Delivered
10868,2015-07-02,11:46:37,110,Cancelled
10869,2015-07-02,11:49:25,104,Success
10870,2015-07-02,11:53:54,108,Failed
10871,2015-07-02,12:00:00,103,Cancelled
10872,2015-07-02,12:02:31,103,Failed
10873,2015-07-02,12:14:36,107,Failed
10874,2015-07-02,12:21:46,105,Failed
10875,2015-07-02,12:26:39,107,Success
10876,2015-07-02,12:29:43,103,Cancelled
10877,2015-07-02,12:35:27,109,Cancelled
10878,2015-07-02,12:36:44,105,Success
10879,2015-07-02,12:38:12,102,Delivered
10880,2015-07-02,12:40:04,108,Failed
10881,2015-07-02,12:42:46,106,Success
10882,2015-07-02,13:01:52,104,Delivered
10883,2015-07-02,13:06:26,105,Failed
10884,2015-07-02,13:06:40,101,Delivered
10885,2015-07-02,13:11:03,108,Cancelled
10886,2015-07-02,13:31:13,109,Delivered
10887,2015-07-02,13:40:50,109,Failed
10888,2015-07-02,13:43:16,105,Success
10889,2015-07-02,13:44:12,105,Cancelled
10890,2015-07-02,13:48:53,106,Cancelled
10891,2015-07-02,15:00:53,105,Delivered
10892,2015-07-02,15:09:32,103,Success
10893,2015-07-02,15:11:11,104,Cancelled
10894,2015-07-02,15:26:12,109,Cancelled
10895,2015-07-02,15:50:03,103,Failed
10896,2015-07-02,15:56:16,106,Delivered
10897,2015-07-02,16:20:21,105,Success
10898,2015-07-02,16:23:34,106,Failed
10899,2015-07-02,16:25:50,106,Failed
10900,2015-07-02,16:29:44,106,Cancelled
10901,2015-07-02,16:45:33,110,Delivered
10902,2015-07-02,16:48:15,101,Delivered
10903,2015-07-02,16:55:42,106,Success
10904,2015-07-02,17:02:55,109,Cancelled
10905,2015-07-02,17:03:29,105,Delivered
10906,2015-07-02,17:24:24,107,Cancelled
10907,2015-07-02,17:24:58,109,Delivered
10908,2015-07-02,17:29:22,110,Failed
10909,2015-07-02,17:32:27,104,Cancelled
10910,2015-07-02,17:33:34,102,Delivered
10911,2015-07-02,17:37:47,104,Cancelled
10912,2015-07-02,17:55:01,103,Success
10913,2015-07-02,18:21:27,110,Cancelled
10914,2015-07-02,18:35:48,102,Delivered
10915,2015-07-02,18:55:29,104,Delivered
10916,2015-07-02,19:01:57,109,Failed
10917,2015-07-02,19:06:51,102,Success
10918,2015-07-02,19:15:58,106,Delivered
10919,2015-07-02,19:27:15,105,Cancelled
10920,2015-07-02,20:40:34,110,Cancelled
10921,2015-07-02,20:53:30,107,Success
10922,2015-07-02,21:24:03,101,Success
10923,2015-07-02,21:24:04,107,Cancelled
10924,2015-07-02,21:30:43,106,Success
10925,2015-07-03,11:19:05,107,Delivered
10926,2015-07-03,11:36:17,103,Success
10927,2015-07-03,11:46:22,110,Delivered
10928,2015-07-03,11:50:27,102,Success
10929,2015-07-03,11:50:40,108,Cancelled
10930,2015-07-03,11:53:36,109,Delivered
10931,2015-07-03,12:00:20,105,Cancelled
10932,2015-07-03,12:02:43,102,Cancelled
10933,2015-07-03,12:03:51,105,Failed
10934,2015-07-03,12:05:52,109,Success
10935,2015-07-03,12:11:00,102,Failed
10936,2015-07-03,12:41:25,107,Success
10937,2015-07-03,12:45:27,104,Cancelled
10938,2015-07-03,12:49:23,102,Delivered
10939,2015-07-03,12:52:35,110,Cancelled
10940,2015-07-03,13:02:35,104,Success
10941,2015-07-03,13:08:24,110,Cancelled
10942,2015-07-03,13:09:50,104,Delivered
10943,2015-07-03,13:27:46,110,Delivered
10944,2015-07-03,13:30:20,109,Success
10945,2015-07-03,13:36:20,104,Failed
10946,2015-07-03,13:37:01,101,Success
10947,2015-07-03,13:39:10,105,Delivered
10948,2015-07-03,13:40:40,109,Failed
10949,2015-07-03,14:16:40,107,Success
10950,2015-07-03,14:17:43,105,Failed
10951,2015-07-03,14:25:36,107,Delivered
10952,2015-07-03,14:34:02,106,Failed
10953,2015-07-03,14:57:44,104,Cancelled
10954,2015-07-03,15:01:45,101,Cancelled
10955,2015-07-03,15:04:41,109,Success
10956,2015-07-03,15:10:22,103,Delivered
10957,2015-07-03,15:23:03,104,Cancelled
10958,2015-07-03,15:30:01,105,Success
10959,2015-07-03,15:30:41,104,Cancelled
10960,2015-07-03,16:19:22,108,Cancelled
10961,2015-07-03,16:21:08,105,Delivered
10962,2015-07-03,16:32:56,106,Failed
10963,2015-07-03,16:37:41,103,Cancelled
10964,2015-07-03,16:58:27,104,Cancelled
10965,2015-07-03,17:12:16,107,Cancelled
10966,2015-07-03,17:13:01,107,Success
10967,2015-07-03,17:20:22,102,Success
10968,2015-07-03,17:28:05,109,Success
10969,2015-07-03,17:28:54,108,Failed
10970,2015-07-03,17:44:35,109,Delivered
10971,2015-07-03,17:54:58,110,Delivered
10972,2015-07-03,17:55:59,102,Cancelled
10973,2015-07-03,18:03:46,105,Success
10974,2015-07-03,18:05:44,102,Delivered
10975,2015-07-03,18:07:03,108,Delivered
10976,2015-07-03,18:31:51,109,Failed
10977,2015-07-03,18:32:49,109,Cancelled
10978,2015-07-03,18:37:20,109,Cancelled
10979,2015-07-03,18:42:19,109,Delivered
10980,2015-07-03,18:51:36,102,Cancelled
10981,2015-07-03,19:10:52,104,Delivered
10982,2015-07-03,19:18:59,109,Success
10983,2015-07-03,19:25:03,106,Success
10984,2015-07-03,19:27:07,106,Failed
10985,2015-07-03,19:27:28,107,Delivered
10986,2015-07-03,19:30:47,101,Success
10987,2015-07-03,19:43:29,110,Delivered
10988,2015-07-03,19:57:30,104,Success
10989,2015-07-03,20:03:12,106,Success
10990,2015-07-03,20:09:50,104,Delivered
10991,2015-07-03,20:12:25,108,Delivered
10992,2015-07-03,20:16:40,103,Failed
10993,2015-07-03,20:21:27,106,Success
10994,2015-07-03,20:23:43,109,Delivered
10995,2015-07-03,20:34:35,102,Cancelled
10996,2015-07-03,20:35:57,102,Cancelled
10997,2015-07-03,20:38:31,101,Cancelled
10998,2015-07-03,20:47:25,103,Failed
10999,2015-07-03,20:49:09,101,Delivered
11000,2015-07-03,20:56:11,109,Success
11001,2015-07-03,20:59:02,106,Delivered
11002,2015-07-03,21:02:40,101,Cancelled
11003,2015-07-03,21:22:32,106,Success
11004,2015-07-03,21:25:42,102,Delivered
11005,2015-07-03,21:29:51,107,Cancelled
11006,2015-07-03,21:30:00,109,Delivered
11007,2015-07-03,21:33:35,102,Delivered
11008,2015-07-03,21:41:41,102,Delivered
11009,2015-07-03,21:43:57,108,Failed
11010,2015-07-03,21:51:45,103,Success
11011,2015-07-03,22:17:43,106,Failed
11012,2015-07-03,22:24:06,101,Failed
11013,2015-07-03,22:28:51,105,Success
11014,2015-07-03,22:30:29,105,Failed
11015,2015-07-03,22:37:27,107,Cancelled
11016,2015-07-03,22:47:14,102,Cancelled
11017,2015-07-03,22:47:27,105,Cancelled
11018,2015-07-04,12:20:55,106,Delivered
11019,2015-07-04,12:38:25,101,Failed
11020,2015-07-04,12:38:35,102,Success
11021,2015-07-04,12:39:59,109,Success
11022,2015-07-04,13:00:01,108,Cancelled
11023,2015-07-04,13:01:04,105,Success
11024,2015-07-04,13:27:20,106,Failed
11025,2015-07-04,13:31:40,105,Success
11026,2015-07-04,13:38:48,110,Cancelled
11027,2015-07-04,13:54:34,109,Delivered
11028,2015-07-04,13:58:34,104,Success
11029,2015-07-04,13:59:43,108,Cancelled
11030,2015-07-04,14:15:04,102,Failed
11031,2015-07-04,14:21:29,103,Failed
11032,2015-07-04,14:21:38,108,Failed
11033,2015-07-04,14:22:46,109,Failed
11034,2015-07-04,14:36:10,107,Delivered
11035,2015-07-04,14:39:02,107,Delivered
11036,2015-07-04,14:40:32,104,Cancelled
11037,2015-07-04,14:41:20,101,Failed
11038,2015-07-04,14:45:34,108,Failed
11039,2015-07-04,15:01:15,108,Cancelled
11040,2015-07-04,15:04:08,101,Delivered
11041,2015-07-04,15:08:11,105,Delivered
11042,2015-07-04,15:09:22,105,Failed
11043,2015-07-04,15:19:58,101,Delivered
11044,2015-07-04,15:31:05,109,Delivered
11045,2015-07-04,16:11:25,101,Success
11046,2015-07-04,16:17:15,106,Delivered
11047,2015-07-04,16:18:12,110,Success
11048,2015-07-04,16:25:56,110,Failed
11049,2015-07-04,16:28:56,105,Delivered
11050,2015-07-04,16:39:54,108,Delivered
11051,2015-07-04,16:44:45,102,Delivered
11052,2015-07-04,16:46:33,103,Success
11053,2015-07-04,16:51:18,105,Failed
11054,2015-07-04,16:58:53,110,Failed
11055,2015-07-04,17:07:15,102,Failed
11056,2015-07-04,17:18:23,109,Delivered
11057,2015-07-04,17:41:52,108,Cancelled
11058,2015-07-04,17:44:37,104,Success
11059,2015-07-04,17:47:58,103,Delivered
11060,2015-07-04,17:49:44,101,Failed
11061,2015-07-04,17:52:57,105,Failed
11062,2015-07-04,17:56:29,109,Failed
11063,2015-07-04,18:02:18,104,Cancelled
11064,2015-07-04,18:07:43,104,Cancelled
11065,2015-07-04,18:12:41,108,Failed
11066,2015-07-04,18:27:29,102,Delivered
11067,2015-07-04,18:31:17,101,Cancelled
11068,2015-07-04,18:36:43,107,Success
11069,2015-07-04,18:39:04,106,Failed
11070,2015-07-04,18:43:33,109,Success
11071,2015-07-04,18:48:30,105,Delivered
11072,2015-07-04,18:51:08,103,Failed
11073,2015-07-04,18:51:47,103,Cancelled
11074,2015-07-04,18:54:29,104,Failed
11075,2015-07-04,18:55:33,103,Delivered
11076,2015-07-04,18:58:20,106,Cancelled
11077,2015-07-04,19:01:23,105,Failed
11078,2015-07-04,19:05:28,102,Failed
11079,2015-07-04,19:07:29,110,Delivered
11080,2015-07-04,19:08:30,104,Delivered
11081,2015-07-04,19:15:28,103,Delivered
11082,2015-07-04,19:16:08,109,Success
11083,2015-07-04,19:17:09,101,Cancelled
11084,2015-07-04,19:18:19,103,Failed
11085,2015-07-04,19:25:32,105,Cancelled
11086,2015-07-04,19:41:02,104,Cancelled
11087,2015-07-04,19:48:32,102,Success
11088,2015-07-04,19:49:56,109,Failed
11089,2015-07-04,19:55:30,101,Delivered
11090,2015-07-04,19:56:12,110,Success
11091,2015-07-04,20:06:37,109,Failed
11092,2015-07-04,20:06:52,107,Cancelled
11093,2015-07-04,20:13:23,104,Failed
11094,2015-07-04,20:14:26,109,Delivered
11095,2015-07-04,20:16:03,108,Delivered
11096,2015-07-04,20:17:11,105,Delivered
11097,2015-07-04,20:26:22,103,Cancelled
11098,2015-07-04,20:43:30,104,Delivered
11099,2015-07-04,20:53:16,101,Delivered
11100,2015-07-04,20:54:33,104,Cancelled
11101,2015-07-04,20:58:53,104,Failed
11102,2015-07-04,21:03:30,102,Cancelled
11103,2015-07-04,21:10:26,109,Failed
11104,2015-07-04,21:18:16,103,Failed
11105,2015-07-04,21:18:58,103,Success
11106,2015-07-04,21:20:14,105,Cancelled
11107,2015-07-04,21:22:34,107,Delivered
11108,2015-07-04,21:24:45,110,Delivered
11109,2015-07-04,21:26:10,107,Cancelled
11110,2015-07-04,21:29:18,102,Cancelled
11111,2015-07-04,21:56:14,107,Success
11112,2015-07-04,21:57:02,106,Success
11113,2015-07-04,21:57:48,108,Delivered
11114,2015-07-04,21:58:28,110,Cancelled
11115,2015-07-04,22:02:12,110,Delivered
11116,2015-07-04,22:06:04,101,Success
11117,2015-07-04,22:24:49,109,Success
11118,2015-07-04,22:26:50,102,Cancelled
11119,2015-07-04,22:34:36,102,Delivered
11120,2015-07-04,22:35:12,109,Success
11121,2015-07-04,23:02:47,109,Delivered
11122,2015-07-04,23:04:40,110,Delivered
11123,2015-07-05,11:53:48,106,Failed
11124,2015-07-05,12:08:29,103,Delivered
11125,2015-07-05,12:21:50,105,Success
11126,2015-07-05,12:39:01,106,Cancelled
11127,2015-07-05,12:49:09,101,Failed
11128,2015-07-05,12:49:22,102,Cancelled
11129,2015-07-05,13:01:23,109,Success
11130,2015-07-05,13:01:41,108,Delivered
11131,2015-07-05,13:14:40,102,Failed
11132,2015-07-05,13:19:08,108,Delivered
11133,2015-07-05,13:22:32,101,Failed
11134,2015-07-05,14:20:04,110,Delivered
11135,2015-07-05,14:28:44,103,Success
11136,2015-07-05,15:00:21,102,Success
11137,2015-07-05,15:13:04,105,Cancelled
11138,2015-07-05,15:18:54,106,Delivered
11139,2015-07-05,15:39:38,103,Cancelled
11140,2015-07-05,15:51:42,103,Failed
11141,2015-07-05,16:23:19,105,Success
11142,2015-07-05,16:48:26,107,Cancelled
11143,2015-07-05,17:05:09,108,Cancelled
11144,2015-07-05,17:14:31,102,Success
11145,2015-07-05,17:23:27,109,Success
11146,2015-07-05,17:26:26,107,Success
11147,2015-07-05,17:40:54,102,Success
11148,2015-07-05,18:03:29,106,Delivered
11149,2015-07-05,18:13:42,107,Success
11150,2015-07-05,18:24:29,106,Success
11151,2015-07-05,18:28:43,108,Failed
11152,2015-07-05,18:33:31,105,Success
11153,2015-07-05,18:59:20,110,Failed
11154,2015-07-05,19:37:22,101,Success
11155,2015-07-05,19:46:43,105,Delivered
11156,2015-07-05,20:00:50,102,Failed
11157,2015-07-05,20:02:47,102,Failed
11158,2015-07-05,20:07:01,104,Delivered
11159,2015-07-05,20:07:13,110,Delivered
11160,2015-07-05,20:07:58,106,Success
11161,2015-07-05,20:26:56,101,Cancelled
11162,2015-07-05,20:44:48,110,Cancelled
11163,2015-07-05,21:26:18,103,Failed
11164,2015-07-06,11:35:24,107,Success
11165,2015-07-06,11:37:22,105,Failed
11166,2015-07-06,12:12:03,101,Delivered
11167,2015-07-06,12:12:21,101,Cancelled
11168,2015-07-06,12:15:03,102,Cancelled
11169,2015-07-06,12:16:57,105,Failed
11170,2015-07-06,12:37:36,101,Delivered
11171,2015-07-06,12:37:39,110,Success
11172,2015-07-06,12:39:35,110,Cancelled
11173,2015-07-06,12:40:57,108,Cancelled
11174,2015-07-06,12:41:02,103,Failed
11175,2015-07-06,12:42:44,105,Cancelled
11176,2015-07-06,12:53:16,110,Delivered
11177,2015-07-06,13:04:22,103,Delivered
11178,2015-07-06,13:09:22,102,Cancelled
11179,2015-07-06,13:11:10,109,Delivered
11180,2015-07-06,13:13:32,102,Delivered
11181,2015-07-06,13:28:32,106,Failed
11182,2015-07-06,13:30:06,103,Success
11183,2015-07-06,13:51:10,105,Delivered
11184,2015-07-06,13:54:13,107,Delivered
11185,2015-07-06,14:06:00,108,Delivered
11186,2015-07-06,14:07:02,104,Delivered
11187,2015-07-06,14:15:43,104,Success
11188,2015-07-06,14:22:05,103,Cancelled
11189,2015-07-06,14:41:55,101,Cancelled
11190,2015-07-06,15:03:34,108,Cancelled
11191,2015-07-06,15:35:46,106,Cancelled
11192,2015-07-06,15:46:03,103,Delivered
11193,2015-07-06,16:23:19,101,Cancelled
11194,2015-07-06,16:54:16,105,Failed
11195,2015-07-06,17:20:47,104,Failed
11196,2015-07-06,17:30:10,109,Success
11197,2015-07-06,17:32:02,109,Failed
11198,2015-07-06,17:45:28,108,Delivered
11199,2015-07-06,17:47:39,104,Success
11200,2015-07-06,17:48:19,104,Delivered
11201,2015-07-06,17:49:28,102,Success
11202,2015-07-06,17:57:40,104,Delivered
11203,2015-07-06,18:00:33,108,Delivered
11204,2015-07-06,18:04:34,110,Delivered
11205,2015-07-06,18:07:13,107,Cancelled
11206,2015-07-06,18:08:46,101,Failed
11207,2015-07-06,18:18:11,103,Failed
11208,2015-07-06,18:25:45,107,Cancelled
11209,2015-07-06,18:36:01,106,Delivered
11210,2015-07-06,18:40:51,106,Cancelled
11211,2015-07-06,18:47:42,105,Success
11212,2015-07-06,18:56:03,102,Success
11213,2015-07-06,19:39:18,109,Failed
11214,2015-07-06,19:47:41,108,Delivered
11215,2015-07-06,19:55:47,108,Success
11216,2015-07-06,20:01:33,101,Failed
11217,2015-07-06,20:11:23,110,Failed
11218,2015-07-06,20:46:48,106,Success
11219,2015-07-06,20:51:51,110,Failed
11220,2015-07-06,21:05:51,106,Failed
11221,2015-07-06,22:16:53,108,Cancelled
11222,2015-07-07,11:25:31,108,Success
11223,2015-07-07,11:51:23,109,Success
11224,2015-07-07,11:54:47,109,Cancelled
11225,2015-07-07,11:55:29,104,Success
11226,2015-07-07,12:02:28,103,Success
11227,2015-07-07,12:07:49,106,Cancelled
11228,2015-07-07,12:24:21,101,Cancelled
11229,2015-07-07,12:24:32,104,Delivered
11230,2015-07-07,12:28:41,109,Failed
11231,2015-07-07,12:36:02,107,Failed
11232,2015-07-07,12:37:50,106,Failed
11233,2015-07-07,13:00:19,110,Success
11234,2015-07-07,13:11:54,109,Cancelled
11235,2015-07-07,13:15:15,103,Success
11236,2015-07-07,13:15:45,105,Failed
11237,2015-07-07,13:24:47,105,Failed
11238,2015-07-07,15:22:39,107,Success
11239,2015-07-07,15:25:57,104,Success
11240,2015-07-07,15:54:43,109,Success
11241,2015-07-07,15:57:17,103,Failed
11242,2015-07-07,15:58:08,105,Cancelled
11243,2015-07-07,16:14:10,109,Delivered
11244,2015-07-07,16:35:24,102,Success
11245,2015-07-07,16:41:56,106,Cancelled
11246,2015-07-07,17:05:58,108,Success
11247,2015-07-07,17:06:40,105,Success
11248,2015-07-07,17:18:15,108,Failed
11249,2015-07-07,17:26:26,101,Delivered
11250,2015-07-07,17:33:05,107,Delivered
11251,2015-07-07,17:34:01,106,Cancelled
11252,2015-07-07,17:40:41,104,Cancelled
11253,2015-07-07,17:48:24,103,Failed
11254,2015-07-07,17:52:46,107,Delivered
11255,2015-07-07,17:56:25,106,Failed
11256,2015-07-07,17:58:58,102,Success
11257,2015-07-07,18:00:41,105,Success
11258,2015-07-07,18:19:31,107,Success
11259,2015-07-07,18:36:35,101,Delivered
11260,2015-07-07,18:46:00,105,Success
11261,2015-07-07,18:49:36,110,Failed
11262,2015-07-07,18:58:12,108,Cancelled
11263,2015-07-07,19:22:13,102,Failed
11264,2015-07-07,19:47:02,101,Success
11265,2015-07-07,19:49:28,106,Delivered
11266,2015-07-07,19:52:53,102,Cancelled
11267,2015-07-07,20:03:12,102,Failed
11268,2015-07-07,20:22:37,106,Delivered
11269,2015-07-07,20:23:23,102,Cancelled
11270,2015-07-07,20:23:31,103,Cancelled
11271,2015-07-07,20:36:55,109,Delivered
11272,2015-07-07,21:55:31,107,Delivered
11273,2015-07-07,22:01:40,107,Success
11274,2015-07-07,22:49:32,110,Delivered
11275,2015-07-08,11:21:06,110,Success
11276,2015-07-08,11:30:03,109,Delivered
11277,2015-07-08,11:31:22,108,Delivered
11278,2015-07-08,11:40:20,106,Success
11279,2015-07-08,11:42:19,109,Failed
11280,2015-07-08,11:47:42,102,Delivered
11281,2015-07-08,11:53:27,106,Success
11282,2015-07-08,11:57:58,109,Failed
11283,2015-07-08,12:00:51,106,Success
11284,2015-07-08,12:03:13,109,Cancelled
11285,2015-07-08,12:07:10,105,Success
11286,2015-07-08,12:09:10,106,Delivered
11287,2015-07-08,12:14:13,102,Failed
11288,2015-07-08,12:16:18,106,Failed
11289,2015-07-08,12:21:02,104,Cancelled
11290,2015-07-08,12:30:39,105,Cancelled
11291,2015-07-08,12:44:24,103,Failed
11292,2015-07-08,12:47:09,101,Cancelled
11293,2015-07-08,12:54:45,102,Success
11294,2015-07-08,13:02:48,110,Success
11295,2015-07-08,13:12:23,105,Cancelled
11296,2015-07-08,13:12:39,107,Cancelled
11297,2015-07-08,13:18:08,108,Failed
11298,2015-07-08,13:48:58,110,Cancelled
11299,2015-07-08,14:08:21,108,Cancelled
11300,2015-07-08,14:12:04,108,Delivered
11301,2015-07-08,14:16:09,104,Cancelled
11302,2015-07-08,14:23:49,103,Delivered
11303,2015-07-08,14:36:05,107,Delivered
11304,2015-07-08,14:37:51,105,Failed
11305,2015-07-08,14:38:29,101,Delivered
11306,2015-07-08,14:56:16,107,Cancelled
11307,2015-07-08,15:06:30,101,Success
11308,2015-07-08,15:17:28,101,Cancelled
11309,2015-07-08,15:22:26,110,Success
11310,2015-07-08,15:34:17,106,Cancelled
11311,2015-07-08,16:02:26,104,Failed
11312,2015-07-08,16:45:45,104,Failed
11313,2015-07-08,16:57:03,102,Cancelled
11314,2015-07-08,17:12:31,107,Delivered
11315,2015-07-08,17:20:39,103,Delivered
11316,2015-07-08,17:25:38,102,Cancelled
11317,2015-07-08,17:32:28,101,Success
11318,2015-07-08,17:46:05,106,Failed
11319,2015-07-08,17:48:43,110,Failed
11320,2015-07-08,18:04:21,103,Failed
11321,2015-07-08,18:27:26,104,Failed
11322,2015-07-08,18:30:12,110,Delivered
11323,2015-07-08,18:35:18,105,Delivered
11324,2015-07-08,18:40:06,101,Success
11325,2015-07-08,18:53:55,104,Success
11326,2015-07-08,19:04:38,110,Delivered
11327,2015-07-08,19:09:57,107,Delivered
11328,2015-07-08,19:19:09,102,Cancelled
11329,2015-07-08,19:21:35,109,Failed
11330,2015-07-08,19:36:02,102,Failed
11331,2015-07-08,19:42:11,107,Delivered
11332,2015-07-08,19:51:23,102,Cancelled
11333,2015-07-08,20:12:29,106,Failed
11334,2015-07-08,20:20:00,103,Cancelled
11335,2015-07-08,20:59:13,103,Delivered
11336,2015-07-08,21:00:10,108,Success
11337,2015-07-08,21:23:47,106,Failed
11338,2015-07-08,21:32:21,103,Success
11339,2015-07-08,22:07:13,109,Failed
11340,2015-07-08,22:22:44,104,Delivered
11341,2015-07-09,11:27:22,110,Cancelled
11342,2015-07-09,11:33:38,106,Failed
11343,2015-07-09,11:36:49,107,Failed
11344,2015-07-09,11:37:19,101,Delivered
11345,2015-07-09,11:48:31,102,Success
11346,2015-07-09,11:50:28,101,Success
11347,2015-07-09,12:00:10,101,Delivered
11348,2015-07-09,12:01:11,102,Cancelled
11349,2015-07-09,12:03:58,104,Failed
11350,2015-07-09,12:15:51,109,Success
11351,2015-07-09,12:17:11,108,Success
11352,2015-07-09,12:30:34,102,Failed
11353,2015-07-09,12:37:12,105,Delivered
11354,2015-07-09,12:38:47,104,Success
11355,2015-07-09,12:42:14,105,Failed
11356,2015-07-09,12:49:07,102,Delivered
11357,2015-07-09,13:04:50,101,Cancelled
11358,2015-07-09,13:08:20,104,Success
11359,2015-07-09,13:09:09,104,Cancelled
11360,2015-07-09,13:19:38,105,Success
11361,2015-07-09,13:44:29,104,Failed
11362,2015-07-09,13:55:24,102,Cancelled
11363,2015-07-09,14:17:15,102,Cancelled
11364,2015-07-09,14:34:54,101,Delivered
11365,2015-07-09,15:16:57,110,Failed
11366,2015-07-09,15:47:38,102,Delivered
11367,2015-07-09,15:50:50,103,Failed
11368,2015-07-09,16:06:42,104,Delivered
11369,2015-07-09,16:39:34,110,Success
11370,2015-07-09,16:40:59,110,Delivered
11371,2015-07-09,16:46:48,103,Success
11372,2015-07-09,16:49:56,106,Failed
11373,2015-07-09,16:50:31,101,Delivered
11374,2015-07-09,16:56:14,108,Success
11375,2015-07-09,16:56:48,103,Failed
11376,2015-07-09,17:06:20,102,Delivered
11377,2015-07-09,17:25:38,104,Success
11378,2015-07-09,17:28:44,106,Delivered
11379,2015-07-09,17:31:13,105,Cancelled
11380,2015-07-09,17:39:41,102,Delivered
11381,2015-07-09,17:44:01,109,Delivered
11382,2015-07-09,17:55:11,109,Delivered
11383,2015-07-09,18:13:32,109,Cancelled
11384,2015-07-09,18:19:01,107,Failed
11385,2015-07-09,18:42:17,110,Success
11386,2015-07-09,18:45:14,105,Cancelled
11387,2015-07-09,19:02:53,110,Delivered
11388,2015-07-09,19:27:00,105,Success
11389,2015-07-09,19:32:32,102,Failed
11390,2015-07-09,19:38:47,106,Failed
11391,2015-07-09,19:40:15,102,Failed
11392,2015-07-09,19:48:41,104,Success
11393,2015-07-09,20:12:18,107,Cancelled
11394,2015-07-09,20:17:39,109,Failed
